"src","dest","dist"
"BRS","INV",429
"BRS","KGS",1770
"BRS","FLR",831
"BRS","BFS",269
"BRS","NOC",309
"BRS","KRK",984
"BRS","KUN",1129
"BRS","FUE",1685
"BRS","ACE",1648
"BRS","TFS",1765
"BRS","RAK",1392
"BRS","HRG",2525
"BRS","PFO",2086
"BRS","LEI",1004
"BRS","MJV",944
"BRS","VLC",828
"BRS","BOD",462
"BRS","HER",1767
"BRS","EFL",1450
"BRS","CFU",1355
"BRS","PVK",1420
"BRS","CHQ",1718
"BRS","DLM",1841
"BRS","BJV",1771
"BRS","NBE",1240
"BRS","GDN",903
"BRS","SFB",4211
"BRS","GRO",704
"BRS","BOJ",1535
"BRS","REU",730
"BRS","BZR",624
"BRS","WMI",994
"BRS","RZE",1079
"BRS","PUY",885
"BRS","ZAD",974
"BRS","BGY",690
"BRS","POZ",833
"BRS","LIG",420
"BRS","EGC",477
"BRS","OSD",1031
"BRS","JSI",1515
"BRS","CEG",124
"BRS","GNB",555
"BRS","RMU",941
"BRS","BER",694
"NCL","LHR",251
"NCL","LGW",276
"NCL","CDG",453
"NCL","DXB",3510
"NCL","DUB",216
"NCL","FCO",1110
"NCL","AMS",324
"NCL","PRG",749
"NCL","BCN",964
"NCL","MAD",1008
"NCL","BRU",384
"NCL","MUC",737
"NCL","LCY",254
"NCL","VCE",901
"NCL","NCE",880
"NCL","ALC",1158
"NCL","IBZ",1125
"NCL","MAH",1083
"NCL","MLA",1530
"NCL","PSA",951
"NCL","VRN",865
"NCL","CPH",564
"NCL","DUS",435
"NCL","LPA",1993
"NCL","SOU",283
"NCL","PMI",1089
"NCL","AGP",1275
"NCL","ABZ",151
"NCL","AYT",1970
"NCL","JER",403
"NCL","RHO",1901
"NCL","BRS",256
"NCL","DBV",1243
"NCL","SVG",382
"NCL","ORK",356
"NCL","BHD",169
"NCL","FAO",1279
"NCL","BHX",178
"NCL","IOM",135
"NCL","BFS",182
"NCL","KRK",960
"NCL","ACE",1896
"NCL","TFS",2007
"NCL","SSH",2589
"NCL","PFO",2146
"NCL","LEI",1257
"NCL","MJV",1193
"NCL","HER",1864
"NCL","SKG",1507
"NCL","DLM",1909
"NCL","BJV",1841
"NCL","NBE",1430
"NCL","CWL",260
"NCL","GRO",929
"NCL","REU",968
"NCL","WMI",925
"NCL","GNB",736
"NCL","BER",647
"GCI","LHR",169
"GCI","LGW",159
"GCI","AMS",377
"GCI","MAN",271
"GCI","STN",210
"GCI","EMA",241
"GCI","EDI",451
"GCI","GLA",451
"GCI","LPL",269
"GCI","DUS",432
"GCI","SOU",118
"GCI","LBA",309
"GCI","JER",24
"GCI","BRS",135
"GCI","BHX",212
"GCI","CWL",139
"GCI","SEN",207
"GCI","NWI",280
"GCI","EXT",97
"GCI","BOH",99
"GCI","DNR",63
"GCI","ACI",26
"COS","ATL",1181
"COS","DFW",591
"COS","IAD",1459
"COS","IAH",809
"COS","LAX",832
"COS","MCO",1518
"COS","MSP",723
"COS","ORD",908
"COS","PHX",551
"COS","SEA",1065
"COS","SFO",961
"COS","TPA",1475
"COS","SAN",815
"COS","SLC",409
"COS","LAS",603
"COS","DEN",73
"COS","SAT",732
"COS","RSW",1573
"COS","AZA",543
"HSV","ATL",151
"HSV","DCA",612
"HSV","DFW",601
"HSV","IAD",594
"HSV","IAH",594
"HSV","MCO",536
"HSV","ORD",511
"HSV","DEN",1045
"HSV","MSY",380
"HSV","DTW",555
"HSV","CLT",332
"BHM","ATL",134
"BHM","AUS",681
"BHM","BWI",681
"BHM","DCA",652
"BHM","DFW",596
"BHM","IAH",561
"BHM","LGA",865
"BHM","MCO",479
"BHM","MIA",662
"BHM","MSP",854
"BHM","ORD",584
"BHM","TPA",460
"BHM","LAS",1613
"BHM","DEN",1080
"BHM","HOU",569
"BHM","PHL",771
"BHM","DTW",625
"BHM","PIT",598
"BHM","CLT",350
"BHM","DAL",585
"BHM","MDW",570
"BHM","FPO",682
"YQB","JFK",441
"YQB","MIA",1530
"YQB","ORD",878
"YQB","EWR",443
"YQB","PHL",515
"YQB","YYZ",454
"YQB","CDG",3286
"YQB","YOW",229
"YQB","YUL",145
"YQB","CUN",1979
"YQB","PUJ",1956
"YQB","YTZ",446
"YQB","YBC",219
"YQB","YBG",108
"YQB","YYY",194
"YQB","YZV",333
"YQB","YGP",349
"YQB","YGR",454
"YQB","YHU",131
"YQB","YKL",588
"RAP","DFW",835
"RAP","MSP",488
"RAP","ORD",777
"RAP","SLC",507
"RAP","LAS",842
"RAP","DEN",301
"RAP","EWR",1484
"RAP","CLT",1319
"RAP","AZA",873
"SDF","ATL",322
"SDF","AUS",875
"SDF","BWI",493
"SDF","DCA",472
"SDF","DFW",731
"SDF","FLL",897
"SDF","IAD",450
"SDF","IAH",787
"SDF","JFK",660
"SDF","LAX",1837
"SDF","LGA",657
"SDF","MCO",719
"SDF","MIA",912
"SDF","MSP",603
"SDF","ORD",287
"SDF","PHX",1502
"SDF","TPA",728
"SDF","SAN",1799
"SDF","LAS",1619
"SDF","DEN",1021
"SDF","EWR",640
"SDF","HOU",803
"SDF","CLE",304
"SDF","PHL",575
"SDF","DTW",306
"SDF","PIT",335
"SDF","CLT",335
"SDF","MDW",271
"SDF","JAX",578
"SDF","MYR",491
"SDF","SAV",490
"SDF","VPS",533
"SDF","SFB",698
"SDF","AZA",1486
"SDF","PIE",730
"SDF","PGD",807
"BUF","ATL",712
"BUF","AUS",1364
"BUF","BNA",632
"BUF","BOS",394
"BUF","BWI",281
"BUF","DCA",296
"BUF","DFW",1210
"BUF","FLL",1167
"BUF","IAD",284
"BUF","JFK",300
"BUF","LAX",2211
"BUF","LGA",291
"BUF","MCO",1012
"BUF","MIA",1187
"BUF","MSP",732
"BUF","ORD",472
"BUF","PHX",1907
"BUF","RDU",488
"BUF","TPA",1055
"BUF","LAS",1980
"BUF","DEN",1355
"BUF","EWR",281
"BUF","CLE",191
"BUF","PHL",278
"BUF","DTW",240
"BUF","RSW",1145
"BUF","CLT",546
"BUF","MDW",467
"BUF","JAX",875
"BUF","ALB",250
"SHV","ATL",550
"SHV","DFW",189
"SHV","IAH",192
"SHV","LAS",1240
"SHV","DEN",791
"SHV","MSY",270
"SHV","CLT",763
"SHV","VPS",451
"BOI","AUS",1373
"BOI","DFW",1270
"BOI","IAH",1480
"BOI","LAX",675
"BOI","MSP",1138
"BOI","ORD",1432
"BOI","PHX",735
"BOI","SEA",398
"BOI","SFO",522
"BOI","SJC",522
"BOI","SAN",750
"BOI","SLC",290
"BOI","LAS",520
"BOI","DEN",647
"BOI","OAK",511
"BOI","PDX",343
"BOI","SMF",437
"BOI","RNO",335
"BOI","GEG",287
"BOI","LWS",198
"BOI","AZA",750
"LIH","LAX",2610
"LIH","PHX",2973
"LIH","SEA",2698
"LIH","SFO",2443
"LIH","SJC",2462
"LIH","SAN",2670
"LIH","DEN",3407
"LIH","HNL",102
"LIH","OAK",2453
"LIH","YVR",2721
"LIH","OGG",201
"LIH","KOA",263
"LBB","AUS",341
"LBB","DFW",281
"LBB","IAH",457
"LBB","PHX",586
"LBB","LAS",773
"LBB","DEN",456
"LBB","HOU",474
"LBB","DAL",292
"LBB","CRP",481
"EIN","DUB",508
"EIN","BCN",718
"EIN","MAD",868
"EIN","VIE",549
"EIN","MUC",356
"EIN","MAN",348
"EIN","VCE",520
"EIN","ARN",746
"EIN","STN",222
"EIN","NCE",545
"EIN","ATH",1297
"EIN","BUD",681
"EIN","ALC",954
"EIN","IBZ",890
"EIN","WAW",666
"EIN","MLA",1167
"EIN","SOF",1037
"EIN","BEG",824
"EIN","TLV",2004
"EIN","NAP",843
"EIN","PSA",585
"EIN","BLQ",550
"EIN","TSF",507
"EIN","CPH",414
"EIN","LIS",1120
"EIN","LPA",1948
"EIN","PMI",831
"EIN","RIX",837
"EIN","AGP",1129
"EIN","AYT",1597
"EIN","SVQ",1114
"EIN","VKO",1327
"EIN","MRS",553
"EIN","OTP",1064
"EIN","RTM",53
"EIN","FAO",1191
"EIN","RJK",602
"EIN","OPO",969
"EIN","INN",394
"EIN","NOC",617
"EIN","KRK",635
"EIN","KUN",808
"EIN","ACE",1836
"EIN","RAK",1530
"EIN","MJV",991
"EIN","VLC",872
"EIN","CFU",1075
"EIN","CHQ",1438
"EIN","SKG",1127
"EIN","CTA",1075
"EIN","ADB",1391
"EIN","BJV",1463
"EIN","SAW",1347
"EIN","GDN",580
"EIN","GRO",671
"EIN","KTW",599
"EIN","VNO",852
"EIN","REU",739
"EIN","VAR",1187
"EIN","WMI",653
"EIN","ZAD",685
"EIN","TPS",997
"EIN","BGY",445
"EIN","CIA",748
"EIN","SKP",1006
"EIN","AHO",760
"EIN","CLJ",885
"EIN","TSR",824
"EIN","IAS",1039
"EIN","BDS",955
"EIN","CCF",586
"EIN","FEZ",1316
"EIN","DEB",776
"EIN","INI",949
"EIN","BER",353
"SVQ","LGW",988
"SVQ","CDG",905
"SVQ","FRA",1126
"SVQ","DUB",1105
"SVQ","FCO",1009
"SVQ","AMS",1150
"SVQ","BCN",503
"SVQ","MAD",246
"SVQ","VIE",1349
"SVQ","GVA",865
"SVQ","BRU",1061
"SVQ","MUC",1165
"SVQ","MAN",1114
"SVQ","CGN",1127
"SVQ","STN",1042
"SVQ","EMA",1087
"SVQ","EDI",1285
"SVQ","ORY",884
"SVQ","NCE",810
"SVQ","BUD",1447
"SVQ","BIO",435
"SVQ","IBZ",407
"SVQ","TFN",863
"SVQ","MLA",1132
"SVQ","HAM",1351
"SVQ","NAP",1104
"SVQ","PSA",955
"SVQ","TRN",882
"SVQ","BLQ",1019
"SVQ","TSF",1090
"SVQ","VRN",1026
"SVQ","NTE",707
"SVQ","CPH",1524
"SVQ","LUX",1035
"SVQ","LIS",200
"SVQ","LTN",1034
"SVQ","LPA",855
"SVQ","PMI",489
"SVQ","BRS",977
"SVQ","EIN",1114
"SVQ","BSL",977
"SVQ","LYS",805
"SVQ","MRS",716
"SVQ","TNG",117
"SVQ","TLS",573
"SVQ","OPO",303
"SVQ","LCG",427
"SVQ","KRK",1538
"SVQ","FUE",772
"SVQ","ACE",735
"SVQ","TFS",895
"SVQ","RAK",419
"SVQ","LEI",198
"SVQ","SCQ",401
"SVQ","VLC",326
"SVQ","BOD",578
"SVQ","BRI",1234
"SVQ","CTA",1147
"SVQ","PMO",1035
"SVQ","CRL",1035
"SVQ","WMI",1645
"SVQ","BVA",922
"SVQ","BGY",984
"SVQ","CIA",1027
"SVQ","RBA",237
"SVQ","OVD",424
"SVQ","MLN",220
"SVQ","SDR",429
"SVQ","CAG",818
"SVQ","FMM",1093
"SVQ","FEZ",246
"SVQ","VLL",301
"SVQ","FKB",1051
"SVQ","BER",1394
"BSL","LHR",447
"BSL","LGW",425
"BSL","CDG",249
"BSL","FRA",174
"BSL","DUB",726
"BSL","FCO",462
"BSL","AMS",348
"BSL","PRG",351
"BSL","BCN",511
"BSL","MAD",736
"BSL","VIE",420
"BSL","BRU",267
"BSL","MUC",204
"BSL","MAN",586
"BSL","LCY",430
"BSL","VCE",270
"BSL","ARN",933
"BSL","STN",440
"BSL","EDI",740
"BSL","NCE",272
"BSL","ATH",1062
"BSL","BUD",546
"BSL","ALC",761
"BSL","IBZ",676
"BSL","LCA",1602
"BSL","WAW",675
"BSL","SOF",842
"BSL","BEG",639
"BSL","TLV",1791
"BSL","IST",1129
"BSL","HAM",431
"BSL","NAP",571
"BSL","NTE",428
"BSL","CPH",596
"BSL","DUS",258
"BSL","LIS",1033
"BSL","KEF",1600
"BSL","LPA",1832
"BSL","PMI",604
"BSL","AGP",971
"BSL","FNC",1632
"BSL","AYT",1392
"BSL","RHO",1301
"BSL","SVQ",977
"BSL","DBV",627
"BSL","WRO",485
"BSL","SPU",507
"BSL","FAO",1073
"BSL","TLS",404
"BSL","OPO",909
"BSL","KGS",1242
"BSL","DRS",372
"BSL","PRN",743
"BSL","KRK",582
"BSL","FUE",1749
"BSL","TFS",1869
"BSL","AGA",1492
"BSL","RAK",1374
"BSL","HRG",1997
"BSL","SCQ",838
"BSL","BOD",437
"BSL","AJA",396
"BSL","MPL",326
"BSL","HER",1239
"BSL","SKG",906
"BSL","CTA",796
"BSL","OLB",472
"BSL","ADB",1176
"BSL","SAW",1167
"BSL","SPC",1882
"BSL","SUF",742
"BSL","PUY",357
"BSL","DJE",962
"BSL","GWT",507
"BSL","BIQ",522
"BSL","CLY",355
"BSL","CAG",581
"BSL","SBZ",793
"BSL","BDS",703
"BSL","OSI",555
"BSL","DEB",656
"BSL","BER",424
"ECP","ATL",241
"ECP","AUS",708
"ECP","BNA",402
"ECP","BWI",799
"ECP","DFW",684
"ECP","IAH",570
"ECP","ORD",812
"ECP","HOU",569
"ECP","CLT",439
"ECP","STL",636
"HRL","AUS",274
"HRL","DFW",462
"HRL","IAH",295
"HRL","MSP",1311
"HRL","DEN",1024
"HRL","SAT",234
"HRL","HOU",277
"HRL","DAL",460
"DBV","LGW",1049
"DBV","CDG",876
"DBV","FRA",692
"DBV","HEL",1258
"DBV","DXB",2411
"DBV","DUB",1349
"DBV","FCO",312
"DBV","AMS",919
"DBV","BCN",835
"DBV","VIE",392
"DBV","ZRH",582
"DBV","GVA",650
"DBV","BRU",868
"DBV","MUC",508
"DBV","MAN",1200
"DBV","CGN",777
"DBV","GOT",1075
"DBV","VCE",357
"DBV","OSL",1254
"DBV","ARN",1180
"DBV","STN",1058
"DBV","EMA",1148
"DBV","EDI",1333
"DBV","ORY",876
"DBV","ATH",437
"DBV","ZAG",245
"DBV","WAW",675
"DBV","IST",546
"DBV","HAM",853
"DBV","STR",607
"DBV","NAP",235
"DBV","CPH",936
"DBV","LUX",754
"DBV","DUS",809
"DBV","LBA",1197
"DBV","NCL",1243
"DBV","BSL",627
"DBV","BGO",1341
"DBV","ORK",1398
"DBV","SPU",120
"DBV","HAJ",791
"DBV","LYS",688
"DBV","RTM",914
"DBV","TLS",854
"DBV","BHX",1150
"DBV","SZG",443
"DBV","TRD",1472
"DBV","BFS",1383
"DBV","TRF",1198
"DBV","KRK",524
"DBV","SXB",658
"DBV","BRI",125
"DBV","CWL",1180
"DBV","SEN",1030
"DBV","LJU",315
"DBV","BGY",475
"DBV","LIL",905
"DBV","OSI",202
"DBV","BER",713
"RNO","ATL",1988
"RNO","AUS",1402
"RNO","DFW",1342
"RNO","IAH",1527
"RNO","JFK",2403
"RNO","LAX",391
"RNO","ORD",1666
"RNO","PHX",600
"RNO","SEA",563
"RNO","SFO",191
"RNO","SJC",188
"RNO","SAN",489
"RNO","LGB",402
"RNO","SNA",416
"RNO","SLC",421
"RNO","LAS",345
"RNO","DEN",802
"RNO","OAK",180
"RNO","PDX",444
"RNO","DAL",1353
"RNO","MDW",1675
"RNO","BOI",335
"RNO","CMH",1944
"RNO","GDL",1633
"RNO","CLD",461
"CMH","ATL",447
"CMH","AUS",1072
"CMH","BNA",337
"CMH","BOS",638
"CMH","BWI",336
"CMH","DCA",322
"CMH","DFW",924
"CMH","FLL",974
"CMH","IAD",299
"CMH","IAH",985
"CMH","JFK",482
"CMH","LAX",1990
"CMH","LGA",477
"CMH","MCO",804
"CMH","MIA",992
"CMH","MSP",624
"CMH","ORD",295
"CMH","PBI",933
"CMH","PHX",1666
"CMH","RDU",362
"CMH","SEA",2010
"CMH","SFO",2113
"CMH","TPA",830
"CMH","LAS",1765
"CMH","DEN",1150
"CMH","SAT",1138
"CMH","MSY",806
"CMH","EWR",461
"CMH","HOU",1000
"CMH","CLE",112
"CMH","OAK",2103
"CMH","PHL",405
"CMH","DTW",155
"CMH","YYZ",304
"CMH","RSW",932
"CMH","CLT",347
"CMH","CUN",1330
"CMH","DAL",918
"CMH","STL",408
"CMH","MKE",329
"CMH","MDW",282
"CMH","FPO",959
"CMH","RNO",1944
"CMH","MYR",488
"CMH","SRQ",870
"IDA","SLC",188
"IDA","LAS",539
"IDA","DEN",457
"IDA","AZA",705
"ALB","ATL",852
"ALB","BOS",145
"ALB","BWI",288
"ALB","DCA",318
"ALB","FLL",1206
"ALB","IAD",325
"ALB","MCO",1074
"ALB","MSP",976
"ALB","ORD",721
"ALB","RDU",544
"ALB","TPA",1131
"ALB","LAS",2230
"ALB","EWR",143
"ALB","CLE",422
"ALB","PHL",212
"ALB","DTW",488
"ALB","RSW",1206
"ALB","CLT",646
"ALB","MDW",715
"ALB","BUF",250
"ALB","MYR",685
"ALB","SFB",1050
"ALB","PIE",1139
"ALB","PGD",1186
"ALB","MSS",160
"ALB","OGS",157
"SVG","LHR",565
"SVG","LGW",581
"SVG","CDG",692
"SVG","FRA",622
"SVG","AMS",455
"SVG","PRG",696
"SVG","BCN",1224
"SVG","MAN",487
"SVG","GOT",255
"SVG","OSL",212
"SVG","ARN",436
"SVG","EDI",391
"SVG","NCE",1053
"SVG","BUD",966
"SVG","ALC",1448
"SVG","LCA",2088
"SVG","WAW",754
"SVG","CPH",345
"SVG","KEF",987
"SVG","RIX",684
"SVG","AGP",1599
"SVG","ABZ",309
"SVG","AYT",1889
"SVG","RHO",1851
"SVG","NCL",382
"SVG","BGO",99
"SVG","TRD",362
"SVG","BLL",253
"SVG","AAL",197
"SVG","TOS",841
"SVG","TRF",166
"SVG","KRK",828
"SVG","KUN",743
"SVG","CHQ",1817
"SVG","KRS",100
"SVG","GDN",576
"SVG","KTW",787
"SVG","VNO",796
"SVG","PUY",1026
"SVG","SZZ",509
"SVG","EVE",742
"SVG","KSU",301
"SVG","SRP",64
"SVG","FAE",490
"SVG","BER",543
"HKT","SYD",4512
"HKT","SIN",609
"HKT","MEL",4355
"HKT","DXB",3059
"HKT","DEL",1974
"HKT","HKG",1426
"HKT","PER",3000
"HKT","PEK",2478
"HKT","PVG",2194
"HKT","BOM",1865
"HKT","KUL",438
"HKT","MAN",6196
"HKT","MNL",1598
"HKT","BKK",418
"HKT","DME",4613
"HKT","DOH",3288
"HKT","MXP",5795
"HKT","BLR",1441
"HKT","ICN",2683
"HKT","IST",4787
"HKT","AUH",3089
"HKT","SGN",598
"HKT","CPH",5583
"HKT","CGK",1139
"HKT","CAN",1448
"HKT","NKG",2098
"HKT","VKO",4641
"HKT","CTU",1593
"HKT","XMN",1730
"HKT","HGH",2091
"HKT","SZX",1436
"HKT","TSN",2444
"HKT","CSX",1692
"HKT","PEN",236
"HKT","HAK",1151
"HKT","KMG",1201
"HKT","FOC",1865
"HKT","NGB",2119
"HKT","CKG",1586
"HKT","KWE",1388
"HKT","PUS",2690
"HKT","RGN",625
"HKT","DMK",429
"HKT","CNX",737
"HKT","USM",155
"HKT","MFM",1403
"HKT","LGK",157
"HKT","OVB",3351
"HKT","SVX",3917
"HKT","TNA",2312
"HKT","XIY",1935
"HKT","CGO",2072
"HKT","IKT",3068
"HKT","KJA",3333
"HKT","SWA",1615
"HKT","HFE",2039
"HKT","UTP",364
"HKT","CEI",824
"HKT","UTH",707
"HKT","KKC",651
"HKT","SJW",2319
"AMM","JFK",5722
"AMM","ORD",6218
"AMM","LHR",2287
"AMM","CDG",2100
"AMM","FRA",1891
"AMM","DXB",1255
"AMM","DEL",2450
"AMM","FCO",1479
"AMM","BOM",2445
"AMM","AMS",2112
"AMM","PRG",1689
"AMM","BCN",1980
"AMM","MAD",2268
"AMM","VIE",1520
"AMM","ZRH",1804
"AMM","GVA",1874
"AMM","BRU",2076
"AMM","MUC",1706
"AMM","YUL",5524
"AMM","BKK",4248
"AMM","DME",1638
"AMM","DOH",1045
"AMM","ATH",805
"AMM","BUD",1398
"AMM","LCA",257
"AMM","MLA",1264
"AMM","CAI",293
"AMM","TLV",68
"AMM","KWI",733
"AMM","IST",772
"AMM","BAH",960
"AMM","AUH",1241
"AMM","BLQ",1597
"AMM","CPH",1999
"AMM","TUN",1507
"AMM","JED",720
"AMM","MCT",1471
"AMM","LOS",2728
"AMM","RUH",800
"AMM","AYT",464
"AMM","ALG",1893
"AMM","OTP",1035
"AMM","CMN",2521
"AMM","BEY",148
"AMM","KBP",1312
"AMM","TIP",1333
"AMM","KRK",1516
"AMM","SSH",276
"AMM","PFO",289
"AMM","ADB",674
"AMM","EBL",552
"AMM","TBS",846
"AMM","VNO",1667
"AMM","SHJ",1262
"AMM","ADE",1425
"AMM","SAH",1235
"AMM","WMI",1625
"AMM","BGY",1700
"AMM","HBE",375
"AMM","KRT",1135
"AMM","MED",544
"AMM","BGW",491
"AMM","BSR",694
"AMM","NJF",493
"AMM","ISU",598
"AMM","DWC",1255
"AMM","FMM",1753
"AMM","BEN",921
"AMM","MRA",1224
"AMM","AQJ",157
"AMM","HOD",1252
"AMM","BUS",750
"AMM","OSM",517
"AMM","MJI",1326
"AMM","BER",1818
"BGO","JFK",3480
"BGO","LHR",647
"BGO","LGW",665
"BGO","CDG",786
"BGO","FRA",721
"BGO","HEL",673
"BGO","FCO",1311
"BGO","AMS",552
"BGO","PRG",787
"BGO","BCN",1318
"BGO","MAD",1418
"BGO","VIE",955
"BGO","ZRH",896
"BGO","MUC",865
"BGO","MAN",556
"BGO","OSL",202
"BGO","ARN",440
"BGO","EDI",433
"BGO","GLA",465
"BGO","LPL",568
"BGO","ORY",807
"BGO","NCE",1152
"BGO","MXP",1023
"BGO","BUD",1051
"BGO","ALC",1540
"BGO","HAM",494
"BGO","CPH",422
"BGO","KEF",925
"BGO","LPA",2434
"BGO","PMI",1436
"BGO","PVD",3343
"BGO","RIX",711
"BGO","AGP",1686
"BGO","ABZ",340
"BGO","AYT",1967
"BGO","RHO",1933
"BGO","DBV",1341
"BGO","SVG",99
"BGO","SWF",3444
"BGO","LED",859
"BGO","INV",381
"BGO","TRD",287
"BGO","BLL",346
"BGO","AES",159
"BGO","TOS",758
"BGO","TRF",191
"BGO","KRK",905
"BGO","KUN",785
"BGO","CHQ",1905
"BGO","KRS",176
"BGO","GDN",639
"BGO","KTW",865
"BGO","VNO",837
"BGO","PUY",1122
"BGO","KOI",298
"BGO","FDE",78
"BGO","BNN",419
"BGO","BOO",555
"BGO","FRO",89
"BGO","HAU",65
"BGO","KSU",212
"BGO","MOL",182
"BGO","HOV",133
"BGO","SOG",88
"BGO","PLQ",649
"BGO","FAE",433
"BGO","SKE",170
"BGO","BER",631
"ICT","ATL",780
"ICT","DFW",329
"ICT","IAH",543
"ICT","LAX",1199
"ICT","MSP",545
"ICT","ORD",587
"ICT","PHX",868
"ICT","SEA",1426
"ICT","LAS",983
"ICT","DEN",419
"ICT","DAL",333
"ICT","STL",391
"ICT","MDW",588
"ICT","SFB",1116
"ICT","AZA",853
"MAF","DFW",308
"MAF","IAH",428
"MAF","PHX",579
"MAF","LAS",794
"MAF","DEN",564
"MAF","HOU",440
"MAF","DAL",318
"YXE","MCO",2093
"YXE","MSP",794
"YXE","ORD",1124
"YXE","LAS",1185
"YXE","DEN",855
"YXE","YYZ",1372
"YXE","YVR",748
"YXE","YEG",298
"YXE","YYC",322
"YXE","YWG",439
"YXE","MBJ",2796
"BDL","ATL",858
"BDL","BWI",283
"BDL","DCA",313
"BDL","DFW",1467
"BDL","FLL",1175
"BDL","IAD",325
"BDL","IAH",1504
"BDL","LAX",2519
"BDL","MCO",1051
"BDL","MIA",1196
"BDL","MSP",1047
"BDL","ORD",781
"BDL","PBI",1134
"BDL","RDU",531
"BDL","SFO",2617
"BDL","TPA",1112
"BDL","LAS",2290
"BDL","DEN",1666
"BDL","EWR",115
"BDL","SJU",1669
"BDL","PHL",195
"BDL","DTW",547
"BDL","YYZ",372
"BDL","DUB",3068
"BDL","RSW",1181
"BDL","YUL",249
"BDL","EDI",3142
"BDL","PIT",405
"BDL","CLT",643
"BDL","CUN",1662
"BDL","CVG",659
"BDL","STL",955
"BDL","MDW",774
"BDL","MYR",664
"BIL","DFW",1080
"BIL","MSP",745
"BIL","SEA",662
"BIL","SLC",387
"BIL","LAS",754
"BIL","DEN",455
"BIL","PDX",677
"BIL","AZA",879
"BIL","GDV",200
"BIL","GGW",189
"BIL","HVR",197
"BIL","OLF",211
"BIL","SDY",244
"SXM","ATL",1701
"SXM","BOS",1742
"SXM","FLL",1222
"SXM","IAD",1681
"SXM","JFK",1684
"SXM","MIA",1222
"SXM","MSP",2537
"SXM","ORD",2204
"SXM","EWR",1696
"SXM","SJU",192
"SXM","PHL",1672
"SXM","YYZ",2014
"SXM","CDG",4185
"SXM","AMS",4305
"SXM","ORY",4174
"SXM","KIN",898
"SXM","CLT",1612
"SXM","BGI",419
"SXM","ANU",107
"SXM","STT",124
"SXM","CUR",561
"SXM","BON",534
"SXM","PTY",1254
"SXM","SDQ",431
"SXM","PAP",603
"SXM","PTP",161
"SXM","STX",113
"SXM","SKB",57
"SXM","DOM",210
"SXM","SBH",20
"SXM","NEV",67
"SXM","AXA",12
"SXM","EIS",98
"SXM","EUX",39
"SXM","SAB",28
"NAN","LAX",5521
"NAN","SFO",5462
"NAN","HNL",3171
"NAN","NRT",4418
"NAN","SYD",1968
"NAN","MEL",2401
"NAN","HKG",5104
"NAN","AKL",1339
"NAN","BNE",1683
"NAN","CHC",1800
"NAN","ICN",5049
"NAN","ADL",2661
"NAN","POM",2105
"NAN","APW",751
"NAN","CXI",2190
"NAN","TRW",1353
"NAN","NOU",786
"NAN","SUV",76
"NAN","TBU",539
"NAN","VLI",600
"NAN","HIR",1300
"NAN","KDV",101
"NAN","LBS",154
"NAN","TVU",191
"NAN","RTA",365
"NAN","SVU",141
"NAN","WLS",525
"SGF","ATL",562
"SGF","DFW",364
"SGF","IAH",514
"SGF","LAX",1419
"SGF","ORD",438
"SGF","LAS",1205
"SGF","DEN",635
"SGF","CLT",707
"SGF","VPS",610
"SGF","SFB",913
"SGF","AZA",1063
"SGF","PIE",895
"SGF","PGD",975
"RIC","ATL",480
"RIC","BNA",526
"RIC","BOS",473
"RIC","DFW",1155
"RIC","FLL",807
"RIC","IAD",100
"RIC","IAH",1155
"RIC","JFK",288
"RIC","LGA",292
"RIC","MCO",668
"RIC","MIA",827
"RIC","MSP",968
"RIC","ORD",641
"RIC","TPA",724
"RIC","DEN",1477
"RIC","EWR",277
"RIC","CLE",362
"RIC","PHL",198
"RIC","DTW",456
"RIC","PIT",259
"RIC","CLT",256
"RIC","CVG",412
"RIC","FPO",760
"RIC","JAX",545
"RIC","SRQ",761
"RIC","SFB",644
"RIC","PIE",732
"CCS","ATL",1936
"CCS","DFW",2450
"CCS","IAH",2260
"CCS","JFK",2115
"CCS","MIA",1362
"CCS","SJU",545
"CCS","CDG",4739
"CCS","FRA",5014
"CCS","FCO",5176
"CCS","MAD",4350
"CCS","TFN",3489
"CCS","GRU",2728
"CCS","EZE",3185
"CCS","LIM",1710
"CCS","SCL",3048
"CCS","MEX",2220
"CCS","IST",6026
"CCS","LIS",4037
"CCS","POS",384
"CCS","CUR",172
"CCS","AUA",243
"CCS","PUJ",557
"CCS","FNC",3524
"CCS","GYE",1249
"CCS","HAV",1328
"CCS","OPO",4099
"CCS","BOG",637
"CCS","PTY",850
"CCS","UIO",1076
"CCS","SDQ",569
"CCS","MDE",652
"CCS","BLA",160
"CCS","MAR",322
"CCS","BNS",259
"CCS","BRM",165
"CCS","CZE",191
"CCS","CUM",194
"CCS","LSP",229
"CCS","LFR",395
"CCS","MRD",316
"CCS","PMV",206
"CCS","MUN",268
"CCS","CBS",295
"CCS","PYH",347
"CCS","PZO",329
"CCS","SVZ",417
"CCS","STD",403
"CCS","SOM",225
"CCS","VIG",347
"CCS","VLV",259
"CCS","LRV",95
"CCS","MYC",51
"GYE","FLL",1949
"GYE","JFK",2980
"GYE","MIA",1930
"GYE","AMS",6106
"GYE","MAD",5597
"GYE","EZE",2639
"GYE","LIM",707
"GYE","SCL",2235
"GYE","MEX",1979
"GYE","CUN",1670
"GYE","CCS",1249
"GYE","BOG",617
"GYE","PTY",776
